IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,FactValueNumeric,Value,Language,DateModified
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2014,FALSE,58362,58 362,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AMR,Americas,Country,SLV,El Salvador,Year,2014,FALSE,6,6,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2014,FALSE,61830,61 830,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2014,FALSE,62850,62 850,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AMR,Americas,Country,MEX,Mexico,Year,2014,FALSE,656,656,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AFR,Africa,Country,ERI,Eritrea,Year,2014,FALSE,6780,6780,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2014,FALSE,693,693,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2014,FALSE,703,703,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2014,FALSE,7060,7060,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AMR,Americas,Country,GUY,Guyana,Year,2014,FALSE,7173,7173,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2014,FALSE,7220,7220,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AMR,Americas,Country,SUR,Suriname,Year,2014,FALSE,78,78,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2014,FALSE,78846,78 846,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2014,FALSE,7845,7845,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2014,FALSE,8,8,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2014,FALSE,834,834,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2014,FALSE,85,85,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AMR,Americas,Country,PAN,Panama,Year,2014,FALSE,864,864,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2014,FALSE,868705,868 705,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2014,FALSE,985,985,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,EUR,Europe,Country,ARM,Armenia,Year,2013,FALSE,0,0,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2013,FALSE,0,0,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,EUR,Europe,Country,GEO,Georgia,Year,2013,FALSE,0,0,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AMR,Americas,Country,HTI,Haiti,Year,2013,FALSE,0,0,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2013,FALSE,0,0,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,EUR,Europe,Country,TUR,Türkiye,Year,2013,FALSE,0,0,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2013,FALSE,0,0,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2013,FALSE,0,0,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2013,FALSE,0,0,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2013,TRUE,1,1,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2013,FALSE,11267,11 267,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2013,FALSE,11628,11 628,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2013,FALSE,13067,13 067,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AMR,Americas,Country,GUY,Guyana,Year,2013,FALSE,13953,13 953,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2013,FALSE,1342,1342,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2013,FALSE,1357,1357,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AMR,Americas,Country,BRA,Brazil,Year,2013,FALSE,137887,137 887,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2013,FALSE,14407,14 407,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2013,FALSE,15573,15 573,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2013,FALSE,150985,150 985,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2013,FALSE,1659,1659,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AMR,Americas,Country,BLZ,Belize,Year,2013,FALSE,20,20,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AMR,Americas,Country,ECU,Ecuador,Year,2013,FALSE,208,208,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2013,FALSE,215655,215 655,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2013,FALSE,241,241,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AMR,Americas,Country,SUR,Suriname,Year,2013,FALSE,322,322,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AMR,Americas,Country,COL,Colombia,Year,2013,FALSE,33345,33 345,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2013,FALSE,383,383,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AMR,Americas,Country,PER,Peru,Year,2013,FALSE,40829,40 829,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2013,FALSE,408,408,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,SEAR,South-East Asia,Country,IND,India,Year,2013,FALSE,417884,417 884,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AMR,Americas,Country,HND,Honduras,Year,2013,FALSE,4245,4245,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2013,FALSE,426,426,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2013,FALSE,43369,43 369,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AMR,Americas,Country,MEX,Mexico,Year,2013,FALSE,495,495,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2013,FALSE,50938,50 938,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2013,FALSE,512,512,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AMR,Americas,Country,SLV,El Salvador,Year,2013,FALSE,6,6,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AMR,Americas,Country,GTM,Guatemala,Year,2013,FALSE,6062,6062,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2013,FALSE,6346,6346,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,WPR,Western Pacific,Country,CHN,China,Year,2013,FALSE,67,67,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2013,FALSE,6901,6901,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AMR,Americas,Country,PAN,Panama,Year,2013,FALSE,696,696,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AFR,Africa,Country,COM,Comoros,Year,2013,TRUE,72,72,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AFR,Africa,Country,ERI,Eritrea,Year,2013,FALSE,7361,7361,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2013,FALSE,7579,7579,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2013,FALSE,9,9,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2013,FALSE,954,954,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2013,FALSE,958291,958 291,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2013,FALSE,98860,98 860,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2013,FALSE,983,983,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,EUR,Europe,Country,ARM,Armenia,Year,2012,FALSE,0,0,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,EUR,Europe,Country,GEO,Georgia,Year,2012,FALSE,0,0,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AMR,Americas,Country,HTI,Haiti,Year,2012,FALSE,0,0,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2012,FALSE,0,0,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,EUR,Europe,Country,TUR,Türkiye,Year,2012,FALSE,0,0,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2012,FALSE,0,0,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2012,FALSE,0,0,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2012,FALSE,0,0,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2012,FALSE,1,1,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AMR,Americas,Country,GUY,Guyana,Year,2012,FALSE,11225,11 225,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AMR,Americas,Country,SLV,El Salvador,Year,2012,FALSE,13,13,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2012,FALSE,135385,135 385,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AMR,Americas,Country,SUR,Suriname,Year,2012,FALSE,167,167,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2012,FALSE,1680,1680,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2012,FALSE,1699,1699,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2012,FALSE,17506,17 506,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,WPR,Western Pacific,Country,CHN,China,Year,2012,FALSE,179,179,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2012,FALSE,187583,187 583,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2012,FALSE,19,19,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2012,FALSE,19575,19 575,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2012,TRUE,2,2,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AMR,Americas,Country,BRA,Brazil,Year,2012,FALSE,203018,203 018,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2012,FALSE,21850,21 850,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2012,FALSE,2189,2189,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2012,FALSE,228215,228 215,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2012,FALSE,2288,2288,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AMR,Americas,Country,PER,Peru,Year,2012,FALSE,28030,28 030,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2012,FALSE,3,3,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AMR,Americas,Country,BLZ,Belize,Year,2012,FALSE,33,33,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2012,FALSE,385,385,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2012,FALSE,39478,39 478,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2012,FALSE,398,398,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AMR,Americas,Country,COL,Colombia,Year,2012,FALSE,44283,44 283,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AMR,Americas,Country,ECU,Ecuador,Year,2012,FALSE,466,466,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AFR,Africa,Country,ZAF,South Africa,Year,2012,FALSE,5,5,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AMR,Americas,Country,GTM,Guatemala,Year,2012,FALSE,5278,5278,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2012,FALSE,53609,53 609,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,SEAR,South-East Asia,Country,IND,India,Year,2012,FALSE,534129,534 129,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AMR,Americas,Country,HND,Honduras,Year,2012,FALSE,5856,5856,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AFR,Africa,Country,COM,Comoros,Year,2012,FALSE,637,637,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2012,FALSE,7067,7067,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2012,FALSE,7108,7108,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2012,FALSE,711,711,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2012,FALSE,7220,7220,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2012,FALSE,745983,745 983,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2012,FALSE,7594,7594,EN,2022-02-09T18:30:00.000Z
MALARIA_PV_INDIG,Number of indigenous P. vivax malaria cases,numeric,AMR,Americas,Country,MEX,Mexico,Year,2012,FALSE,833,833,EN,2022-02-09T18:30:00.000Z
